Experiment,idnumber,age,ethnicity,education,gender,condition,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,targetPresent,participantTargetPresent,participantSelection,accuracy,participantIDdecision,accuracyInnocentSupsect,confidence,question1ans_How many people were in the video?,question1acc,include
Rep2,5275,25,WhiteEuropean,Masters Degree,Male,3,50,62,110,96,3,27,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep2,5276,59,WhiteEuropean,4-Year College Degree (BA BS),Male,3,109,91,110,71,95,86,1,1,109,0,Filler ID,NA,50,1,1,yes
Rep2,5277,63,WhiteEuropean,4-Year College Degree (BA BS),Female,2,36,91,110,42,35,85,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Rep2,5278,37,WhiteEuropean,Currently Attending College,Female,1,84,2,110,83,16,100,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5279,38,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,28,48,32,61,5,0,1,32,0,Filler ID,NA,40,1,1,yes
Rep2,5280,41,WhiteEuropean,4-Year College Degree (BA BS),Female,1,110,50,47,79,60,58,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5282,33,WhiteEuropean,4-Year College Degree (BA BS),Male,3,58,15,63,83,110,19,0,1,83,0,Filler ID,NA,40,1,1,yes
Rep2,5283,57,WhiteEuropean,4-Year College Degree (BA BS),Female,1,36,110,68,38,52,33,1,0,Not present,0,Incorrect Reject,NA,30,1,1,yes
Rep2,5284,40,AsianIndian,4-Year College Degree (BA BS),Male,3,20,24,107,58,110,23,0,0,Not present,1,Correct Reject,NA,60,1,1,yes
Rep2,5285,45,WhiteEuropean,Masters Degree,Female,2,71,110,43,69,9,102,1,1,69,0,Filler ID,NA,50,1,1,yes
Rep2,5286,50,LatinHispanic,Masters Degree,Female,2,92,27,23,110,82,13,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5289,29,LatinHispanic,4-Year College Degree (BA BS),Male,3,49,43,81,39,110,63,0,0,Not present,1,Correct Reject,NA,60,1,1,yes
Rep2,5291,27,Other,4-Year College Degree (BA BS),Female,3,21,38,23,61,110,30,0,1,30,0,Filler ID,NA,60,1,1,yes
Rep2,5292,53,WhiteEuropean,Masters Degree,Male,2,61,110,75,96,89,20,1,1,110,1,Correct ID,1,40,1,1,yes
Rep2,5293,24,LatinHispanic,High School/GED,Male,1,69,12,39,100,71,110,0,1,100,0,Filler ID,NA,70,1,1,yes
Rep2,5295,32,WhiteEuropean,Masters Degree,Male,2,30,104,14,110,79,75,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Rep2,5296,31,AsianIndian,Masters Degree,Female,3,59,97,110,16,66,17,1,1,110,1,Correct ID,1,100,1,1,yes
Rep2,5297,30,BlackAfrican,Masters Degree,Male,3,1,35,75,110,49,74,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5299,45,AsianIndian,4-Year College Degree (BA BS),Female,1,63,32,27,110,28,7,1,0,Not present,0,Incorrect Reject,NA,70,3,0,no
Rep2,5300,37,WhiteEuropean,High School/GED,Male,1,88,2,22,110,11,32,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep2,5302,32,BlackAfrican,2-Year College Degree (Associates),Female,2,41,78,27,58,81,110,1,1,58,0,Filler ID,NA,20,1,1,yes
Rep2,5303,28,WhiteEuropean,Masters Degree,Female,1,110,26,39,5,80,91,0,1,110,0,False ID,0,60,1,1,yes
Rep2,5304,19,AsianIndian,Less than High School,Male,2,102,45,94,110,56,63,1,1,110,1,Correct ID,1,50,1,1,yes
Rep2,5305,41,Mixed Ethnicity,4-Year College Degree (BA BS),Female,3,59,20,94,37,110,66,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5306,42,WhiteEuropean,High School/GED,Female,2,6,110,4,5,98,97,0,1,4,0,Filler ID,NA,40,1,1,yes
Rep2,5307,55,WhiteEuropean,High School/GED,Male,3,48,18,40,42,47,110,1,1,110,1,Correct ID,1,90,1,1,yes
Rep2,5308,34,WhiteEuropean,4-Year College Degree (BA BS),Female,3,18,110,81,27,87,93,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep2,5309,29,WhiteEuropean,4-Year College Degree (BA BS),Female,2,109,110,14,10,35,86,0,1,14,0,Filler ID,NA,100,1,1,yes
Rep2,5310,31,WhiteEuropean,4-Year College Degree (BA BS),Male,2,68,99,80,85,110,63,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5312,32,AsianIndian,4-Year College Degree (BA BS),Male,3,93,2,6,61,29,110,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5313,33,BlackAfrican,High School/GED,Female,2,49,62,78,110,3,81,0,1,62,0,Filler ID,NA,60,1,1,yes
Rep2,5314,32,WhiteEuropean,4-Year College Degree (BA BS),Male,3,79,7,72,110,61,40,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5315,35,WhiteEuropean,4-Year College Degree (BA BS),Female,3,51,86,1,30,99,110,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep2,5316,49,WhiteEuropean,4-Year College Degree (BA BS),Male,3,59,40,24,110,66,90,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5317,35,WhiteEuropean,High School/GED,Male,3,93,56,30,80,110,65,1,1,93,0,Filler ID,NA,50,1,1,yes
Rep2,5318,33,WhiteEuropean,Masters Degree,Male,2,76,16,109,48,110,79,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep2,5319,58,WhiteEuropean,4-Year College Degree (BA BS),Male,2,98,69,75,110,53,37,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Rep2,5320,32,WhiteEuropean,High School/GED,Male,1,84,36,110,25,82,68,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep2,5321,36,WhiteEuropean,2-Year College Degree (Associates),Male,2,77,49,40,31,110,14,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5322,26,LatinHispanic,Currently Attending College,Female,3,84,12,82,110,71,46,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5326,44,WhiteEuropean,High School/GED,Male,2,49,17,51,78,6,110,1,1,49,0,Filler ID,NA,70,1,1,yes
Rep2,5327,48,WhiteEuropean,2-Year College Degree (Associates),Female,3,29,69,42,94,48,110,1,0,Not present,0,Incorrect Reject,NA,60,1,1,yes
Rep2,5329,25,BlackAfrican,4-Year College Degree (BA BS),Male,3,91,110,5,72,94,93,0,0,Not present,1,Correct Reject,NA,40,1,1,yes
Rep2,5332,23,WhiteEuropean,Currently Attending College,Male,1,54,21,110,58,49,41,1,1,110,1,Correct ID,1,70,1,1,yes
Rep2,5333,25,BlackAfrican,4-Year College Degree (BA BS),Female,3,76,101,104,83,22,110,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5334,34,WhiteEuropean,4-Year College Degree (BA BS),Male,2,5,55,3,110,37,109,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5338,41,BlackAfrican,2-Year College Degree (Associates),Female,2,51,58,110,13,109,97,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Rep2,5339,42,WhiteEuropean,Masters Degree,Female,1,42,110,50,94,11,91,1,1,50,0,Filler ID,NA,70,1,1,yes
Rep2,5340,60,WhiteEuropean,4-Year College Degree (BA BS),Male,3,42,50,44,96,58,110,0,1,110,0,False ID,0,70,1,1,yes
Rep2,5341,29,Native American,Masters Degree,Male,3,43,45,110,56,62,78,1,1,110,1,Correct ID,1,60,1,1,yes
Rep2,5343,52,WhiteEuropean,2-Year College Degree (Associates),Female,3,110,12,69,62,102,56,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5344,27,AsianIndian,4-Year College Degree (BA BS),Female,1,74,10,110,4,7,23,0,1,10,0,Filler ID,NA,50,1,1,yes
Rep2,5345,61,WhiteEuropean,Masters Degree,Male,3,6,2,90,109,110,48,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5347,25,AsianIndian,Masters Degree,Female,2,25,46,110,28,37,8,1,1,25,0,Filler ID,NA,40,2,0,no
Rep2,5348,36,AsianIndian,4-Year College Degree (BA BS),Male,3,71,85,63,110,76,68,1,1,110,1,Correct ID,1,70,1,1,yes
Rep2,5349,30,AsianIndian,4-Year College Degree (BA BS),Male,1,97,110,44,99,17,85,1,1,110,1,Correct ID,1,100,1,1,yes
Rep2,5350,54,WhiteEuropean,4-Year College Degree (BA BS),Female,2,72,11,62,8,110,64,0,1,62,0,Filler ID,NA,90,1,1,yes
Rep2,5351,32,AsianIndian,Masters Degree,Male,3,92,51,5,12,55,110,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5352,73,Other,Doctoral Degree,Female,3,110,98,57,34,18,87,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5353,39,AsianIndian,4-Year College Degree (BA BS),Female,2,106,110,109,74,43,6,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5354,31,BlackAfrican,4-Year College Degree (BA BS),Female,3,99,50,65,7,110,103,0,1,103,0,Filler ID,NA,50,1,1,yes
Rep2,5355,49,AsianIndian,Masters Degree,Male,3,110,26,77,108,89,33,1,1,26,0,Filler ID,NA,40,1,1,yes
Rep2,5356,28,AsianIndian,4-Year College Degree (BA BS),Male,1,4,76,110,36,79,109,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5357,46,AsianIndian,Masters Degree,Female,1,101,87,45,66,110,81,0,1,101,0,Filler ID,NA,30,1,1,yes
Rep2,5359,60,WhiteEuropean,4-Year College Degree (BA BS),Male,2,56,107,53,9,110,101,1,1,110,1,Correct ID,1,50,1,1,yes
Rep2,5360,40,WhiteEuropean,Masters Degree,Female,3,53,110,42,2,28,64,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Rep2,5361,46,BlackAfrican,Masters Degree,Female,1,110,73,4,86,74,77,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5362,22,WhiteEuropean,High School/GED,Male,3,73,93,53,16,95,110,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5363,46,AsianIndian,Masters Degree,Male,1,110,32,15,9,40,5,1,1,110,1,Correct ID,1,90,1,1,yes
Rep2,5364,28,AsianIndian,4-Year College Degree (BA BS),Male,1,12,22,110,78,73,53,0,1,73,0,Filler ID,NA,80,1,1,yes
Rep2,5365,48,WhiteEuropean,High School/GED,Female,2,110,33,65,89,107,4,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5366,24,AsianIndian,4-Year College Degree (BA BS),Male,2,13,110,101,106,71,40,1,1,110,1,Correct ID,1,10,1,1,yes
Rep2,5367,28,AsianIndian,4-Year College Degree (BA BS),Male,3,48,110,97,5,45,107,0,1,48,0,Filler ID,NA,50,1,1,yes
Rep2,5368,23,AsianIndian,4-Year College Degree (BA BS),Female,3,31,14,47,103,54,110,0,1,47,0,Filler ID,NA,70,1,1,yes
Rep2,5369,24,AsianIndian,4-Year College Degree (BA BS),Female,3,110,83,100,17,108,4,1,1,110,1,Correct ID,1,70,1,1,yes
Rep2,5370,29,LatinHispanic,Currently Attending College,Male,2,103,93,110,76,29,16,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5371,57,WhiteEuropean,2-Year College Degree (Associates),Male,1,68,89,47,63,110,85,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5372,25,AsianIndian,2-Year College Degree (Associates),Male,3,2,51,65,100,107,110,0,1,110,0,False ID,0,70,1,1,yes
Rep2,5373,24,WhiteEuropean,High School/GED,Female,3,48,100,25,32,110,69,1,1,110,1,Correct ID,1,70,1,1,yes
Rep2,5374,36,WhiteEuropean,High School/GED,Male,1,24,83,10,110,88,79,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5375,30,AsianIndian,4-Year College Degree (BA BS),Male,3,14,103,110,10,98,49,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Rep2,5376,35,AsianIndian,4-Year College Degree (BA BS),Male,2,110,48,22,71,20,15,0,1,22,0,Filler ID,NA,20,1,1,yes
Rep2,5377,32,AsianIndian,4-Year College Degree (BA BS),Female,1,6,89,99,110,85,17,0,1,99,0,Filler ID,NA,100,1,1,yes
Rep2,5378,33,AsianIndian,Masters Degree,Male,3,21,110,40,86,23,48,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5379,74,WhiteEuropean,4-Year College Degree (BA BS),Male,3,110,61,7,75,68,35,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5380,49,WhiteEuropean,2-Year College Degree (Associates),Female,1,75,40,110,68,23,90,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Rep2,5381,32,AsianIndian,Masters Degree,Male,2,25,24,48,110,68,9,0,1,48,0,Filler ID,NA,100,1,1,yes
Rep2,5382,42,WhiteEuropean,Masters Degree,Male,1,110,53,37,44,45,109,0,1,110,0,False ID,0,100,1,1,yes
Rep2,5383,36,WhiteEuropean,4-Year College Degree (BA BS),Female,3,58,105,85,29,110,79,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5384,57,WhiteEuropean,4-Year College Degree (BA BS),Male,1,24,13,40,102,110,98,1,1,98,0,Filler ID,NA,30,1,1,yes
Rep2,5385,32,AsianIndian,4-Year College Degree (BA BS),Female,2,72,9,27,95,89,110,0,1,95,0,Filler ID,NA,80,1,1,yes
Rep2,5386,57,WhiteEuropean,4-Year College Degree (BA BS),Female,1,13,110,103,72,108,96,0,1,96,0,Filler ID,NA,50,1,1,yes
Rep2,5387,38,BlackAfrican,High School/GED,Female,3,110,32,97,60,98,47,0,1,97,0,Filler ID,NA,70,1,1,yes
Rep2,5388,25,AsianIndian,4-Year College Degree (BA BS),Male,3,2,34,110,33,98,58,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5389,28,AsianIndian,4-Year College Degree (BA BS),Male,1,88,62,12,110,103,68,1,1,68,0,Filler ID,NA,80,1,1,yes
Rep2,5390,42,WhiteEuropean,4-Year College Degree (BA BS),Male,1,110,77,23,95,33,24,1,1,24,0,Filler ID,NA,70,1,1,yes
Rep2,5391,30,WhiteEuropean,High School/GED,Male,1,52,36,37,2,110,32,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5393,38,WhiteEuropean,High School/GED,Male,2,9,40,45,39,50,110,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5395,31,AsianIndian,Masters Degree,Male,2,110,17,96,88,37,15,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep2,5396,46,AsianIndian,4-Year College Degree (BA BS),Male,3,47,91,88,110,93,59,0,0,Not present,1,Correct Reject,NA,40,1,1,yes
Rep2,5397,28,WhiteEuropean,2-Year College Degree (Associates),Female,1,110,47,54,105,84,10,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5399,23,AsianIndian,Masters Degree,Female,2,16,78,1,42,110,29,0,1,110,0,False ID,0,40,1,1,yes
Rep2,5400,23,AsianIndian,4-Year College Degree (BA BS),Female,3,47,110,15,72,46,94,0,1,46,0,Filler ID,NA,60,1,1,yes
Rep2,5401,32,AsianIndian,Masters Degree,Male,1,45,28,1,11,110,55,0,1,45,0,Filler ID,NA,70,1,1,yes
Rep2,5402,21,AsianIndian,4-Year College Degree (BA BS),Female,3,9,23,110,58,31,102,1,1,58,0,Filler ID,NA,50,1,1,yes
Rep2,5403,33,WhiteEuropean,High School/GED,Male,1,106,14,65,18,110,43,1,1,106,0,Filler ID,NA,40,1,1,yes
Rep2,5404,56,WhiteEuropean,4-Year College Degree (BA BS),Female,3,33,20,5,57,80,110,1,1,110,1,Correct ID,1,90,1,1,yes
Rep2,5405,37,WhiteEuropean,High School/GED,Male,3,73,110,72,49,54,1,1,1,110,1,Correct ID,1,100,1,1,yes
Rep2,5406,22,AsianIndian,4-Year College Degree (BA BS),Female,1,35,101,98,32,110,28,0,1,101,0,Filler ID,NA,90,1,1,yes
Rep2,5407,57,WhiteEuropean,High School/GED,Female,3,90,91,110,70,58,11,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5408,38,WhiteEuropean,Masters Degree,Male,1,13,36,107,10,91,110,0,1,107,0,Filler ID,NA,60,1,1,yes
Rep2,5409,33,WhiteEuropean,4-Year College Degree (BA BS),Female,2,67,72,110,11,12,61,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5410,29,AsianIndian,4-Year College Degree (BA BS),Male,1,97,18,110,37,88,22,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5411,33,WhiteEuropean,High School/GED,Female,2,40,104,98,8,67,110,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5413,31,WhiteEuropean,4-Year College Degree (BA BS),Male,3,110,100,29,19,25,52,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5414,34,WhiteEuropean,4-Year College Degree (BA BS),Female,2,27,110,81,9,39,36,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5415,30,BlackAfrican,Masters Degree,Male,2,110,46,83,25,32,39,1,0,Not present,0,Incorrect Reject,NA,40,1,1,yes
Rep2,5416,27,AsianIndian,4-Year College Degree (BA BS),Male,1,110,88,68,6,91,15,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5417,45,AsianIndian,4-Year College Degree (BA BS),Male,1,98,17,108,88,110,4,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5419,40,WhiteEuropean,Masters Degree,Female,2,70,84,33,14,40,110,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5420,27,BlackAfrican,4-Year College Degree (BA BS),Male,1,14,45,53,92,22,110,1,1,53,0,Filler ID,NA,50,1,1,yes
Rep2,5421,69,WhiteEuropean,High School/GED,Female,1,105,56,82,110,42,86,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5422,27,AsianIndian,4-Year College Degree (BA BS),Male,1,110,10,104,39,2,26,0,0,Not present,1,Correct Reject,NA,20,1,1,yes
Rep2,5426,26,AsianIndian,4-Year College Degree (BA BS),Female,1,110,103,93,40,23,72,1,1,110,1,Correct ID,1,70,1,1,yes
Rep2,5429,59,WhiteEuropean,4-Year College Degree (BA BS),Female,3,39,92,110,109,51,5,1,1,110,1,Correct ID,1,50,1,1,yes
Rep2,5430,32,AsianIndian,4-Year College Degree (BA BS),Male,1,88,110,48,40,108,97,0,0,Not present,1,Correct Reject,NA,40,4,0,no
Rep2,5431,32,AsianIndian,Masters Degree,Female,2,109,15,105,110,101,66,1,1,109,0,Filler ID,NA,70,1,1,yes
Rep2,5432,32,WhiteEuropean,4-Year College Degree (BA BS),Male,2,106,110,73,105,58,40,0,1,110,0,False ID,0,70,1,1,yes
Rep2,5433,33,AsianIndian,4-Year College Degree (BA BS),Female,2,57,49,110,102,77,79,0,0,Not present,1,Correct Reject,NA,100,4,0,no
Rep2,5434,30,WhiteEuropean,High School/GED,Female,2,22,110,19,89,73,74,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5436,54,BlackAfrican,2-Year College Degree (Associates),Female,1,110,107,47,66,3,62,1,1,110,1,Correct ID,1,60,1,1,yes
Rep2,5438,39,WhiteEuropean,2-Year College Degree (Associates),Female,3,13,110,72,92,27,80,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep2,5439,35,WhiteEuropean,2-Year College Degree (Associates),Female,3,39,41,71,108,15,110,0,1,108,0,Filler ID,NA,10,1,1,yes
Rep2,5440,25,AsianIndian,Masters Degree,Male,2,2,46,78,86,3,110,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5441,25,AsianIndian,4-Year College Degree (BA BS),Male,3,30,46,51,24,110,14,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5442,54,WhiteEuropean,2-Year College Degree (Associates),Male,1,34,110,70,63,43,72,1,1,110,1,Correct ID,1,100,1,1,yes
Rep2,5443,26,Other,4-Year College Degree (BA BS),Male,3,110,58,78,39,52,87,0,1,78,0,Filler ID,NA,80,1,1,yes
Rep2,5444,26,AsianIndian,4-Year College Degree (BA BS),Female,3,81,110,101,48,18,12,1,1,110,1,Correct ID,1,70,1,1,yes
Rep2,5445,37,WhiteEuropean,4-Year College Degree (BA BS),Male,2,71,66,74,110,31,11,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Rep2,5446,44,WhiteEuropean,High School/GED,Male,2,15,80,107,76,59,110,1,1,110,1,Correct ID,1,100,1,1,yes
Rep2,5447,45,WhiteEuropean,Doctoral Degree,Male,3,42,110,69,88,44,74,0,1,74,0,Filler ID,NA,40,1,1,yes
Rep2,5448,24,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,74,77,73,33,51,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5449,42,AsianIndian,Masters Degree,Male,1,78,102,66,76,110,83,0,1,78,0,Filler ID,NA,60,1,1,yes
Rep2,5450,24,AsianIndian,4-Year College Degree (BA BS),Male,1,110,24,6,7,84,5,1,1,24,0,Filler ID,NA,20,1,1,yes
Rep2,5451,24,AsianIndian,4-Year College Degree (BA BS),Female,1,67,110,20,91,79,90,1,1,110,1,Correct ID,1,100,1,1,yes
Rep2,5452,35,WhiteEuropean,Currently Attending College,Female,1,110,69,16,9,94,62,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep2,5453,30,WhiteEuropean,High School/GED,Female,2,82,20,53,101,46,110,1,1,82,0,Filler ID,NA,90,1,1,yes
Rep2,5454,29,WhiteEuropean,High School/GED,Female,2,90,103,93,110,41,56,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5455,25,AsianIndian,Masters Degree,Female,3,47,9,93,11,92,110,0,1,93,0,Filler ID,NA,50,1,1,yes
Rep2,5458,26,AsianIndian,Masters Degree,Male,1,67,50,107,91,110,101,1,1,110,1,Correct ID,1,100,1,1,yes
Rep2,5459,26,Native American,4-Year College Degree (BA BS),Female,2,110,71,30,34,32,48,0,1,32,0,Filler ID,NA,60,1,1,yes
Rep2,5460,33,AsianIndian,Masters Degree,Female,2,18,43,103,30,110,22,0,1,30,0,Filler ID,NA,50,1,1,yes
Rep2,5461,51,WhiteEuropean,Masters Degree,Female,1,31,52,41,33,43,110,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5462,31,AsianIndian,4-Year College Degree (BA BS),Male,2,51,24,6,66,41,110,1,1,110,1,Correct ID,1,60,1,1,yes
Rep2,5465,28,AsianIndian,4-Year College Degree (BA BS),Male,1,110,61,54,101,80,1,0,0,Not present,1,Correct Reject,NA,30,1,1,yes
Rep2,5467,25,WhiteEuropean,Masters Degree,Female,2,4,45,106,50,74,110,1,1,74,0,Filler ID,NA,70,1,1,yes
Rep2,5468,28,AsianIndian,4-Year College Degree (BA BS),Male,1,13,110,9,60,3,91,0,1,3,0,Filler ID,NA,100,1,1,yes
Rep2,5469,49,WhiteEuropean,Masters Degree,Female,2,79,67,110,68,81,72,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5470,58,WhiteEuropean,High School/GED,Female,3,110,62,84,55,73,35,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5471,29,AsianIndian,Professional Degree (MD JD),Female,3,50,63,32,110,75,36,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5472,25,AsianIndian,4-Year College Degree (BA BS),Male,2,3,110,57,55,40,38,1,0,Not present,0,Incorrect Reject,NA,60,1,1,yes
Rep2,5473,28,AsianIndian,4-Year College Degree (BA BS),Male,1,57,94,110,24,28,18,0,1,94,0,Filler ID,NA,60,1,1,yes
Rep2,5474,70,WhiteEuropean,4-Year College Degree (BA BS),Male,2,33,110,72,70,14,73,1,1,110,1,Correct ID,1,80,1,1,yes
Rep2,5475,38,WhiteEuropean,Masters Degree,Male,3,110,87,21,84,3,109,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5476,35,WhiteEuropean,Professional Degree (MD JD),Male,2,40,1,56,57,33,110,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Rep2,5478,39,WhiteEuropean,4-Year College Degree (BA BS),Male,3,1,28,110,12,25,107,0,1,110,0,False ID,0,60,1,1,yes
Rep2,5479,42,WhiteEuropean,4-Year College Degree (BA BS),Male,3,34,101,110,3,49,21,0,0,Not present,1,Correct Reject,NA,60,1,1,yes
Rep2,5481,30,BlackAfrican,4-Year College Degree (BA BS),Female,1,110,49,4,36,10,25,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Rep2,5482,35,AsianIndian,Masters Degree,Male,2,63,51,110,9,62,14,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep2,5483,60,WhiteEuropean,4-Year College Degree (BA BS),Male,2,110,14,58,104,43,5,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5484,45,WhiteEuropean,Masters Degree,Female,2,86,12,110,14,72,80,1,1,110,1,Correct ID,1,90,1,1,yes
Rep2,5485,66,WhiteEuropean,Masters Degree,Male,2,21,64,110,80,91,72,1,0,Not present,0,Incorrect Reject,NA,60,1,1,yes
Rep2,5489,61,WhiteEuropean,High School/GED,Female,2,38,7,15,110,50,53,1,1,110,1,Correct ID,1,70,1,1,yes
Rep2,5490,28,AsianIndian,4-Year College Degree (BA BS),Male,1,41,110,52,68,78,40,1,0,Not present,0,Incorrect Reject,NA,20,4,0,no
Rep2,5491,24,WhiteEuropean,Currently Attending College,Male,3,104,11,110,103,100,99,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Rep2,5492,30,AsianIndian,4-Year College Degree (BA BS),Female,3,7,79,110,93,11,49,1,1,110,1,Correct ID,1,90,1,1,yes
Rep2,5495,21,NR,NR,Female,1,110,18,25,33,103,44,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Rep2,5496,36,WhiteEuropean,4-Year College Degree (BA BS),Male,1,32,26,101,110,87,27,0,1,87,0,Filler ID,NA,60,1,1,yes
Rep2,5497,30,BlackAfrican,4-Year College Degree (BA BS),Male,3,56,110,59,47,70,20,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5498,28,AsianIndian,4-Year College Degree (BA BS),Male,3,60,102,110,90,39,103,0,1,103,0,Filler ID,NA,50,1,1,yes
Rep2,5499,45,WhiteEuropean,Currently Attending College,Female,2,105,95,100,110,86,4,1,1,110,1,Correct ID,1,40,1,1,yes
Rep2,5501,30,WhiteEuropean,High School/GED,Female,2,110,63,101,70,67,1,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Rep2,5502,28,AsianIndian,Masters Degree,Male,3,16,97,57,102,10,110,1,1,110,1,Correct ID,1,40,1,1,yes
Rep2,5503,41,WhiteEuropean,4-Year College Degree (BA BS),Male,2,110,44,16,63,93,37,1,1,110,1,Correct ID,1,90,1,1,yes
Rep2,5504,35,WhiteEuropean,2-Year College Degree (Associates),Female,3,27,110,65,28,38,96,1,1,110,1,Correct ID,1,90,1,1,yes
Rep2,5505,35,WhiteEuropean,4-Year College Degree (BA BS),Female,3,86,41,110,73,30,65,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Rep2,5506,52,WhiteEuropean,4-Year College Degree (BA BS),Female,2,89,77,39,30,15,110,1,1,110,1,Correct ID,1,70,1,1,yes
Rep2,5507,50,WhiteEuropean,4-Year College Degree (BA BS),Male,3,14,78,45,110,2,31,0,1,45,0,Filler ID,NA,30,1,1,yes
Rep2,5509,23,Native American,Doctoral Degree,Female,3,110,30,13,50,32,5,1,1,50,0,Filler ID,NA,90,1,1,yes
Rep2,5510,33,WhiteEuropean,Masters Degree,Male,1,96,110,13,39,10,106,1,1,110,1,Correct ID,1,90,1,1,yes
