Experiment,idnumber,RecruitedFrom,age,ethnicity,education,gender,condition,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,targetPresent,participantTargetPresent,participantSelection,accuracy,participantIDdecision,accuracyInnocentSupsect,confidence,question1ans,question1acc,completed before,include
Rep2,19405,mturk,32,LatinHispanic,4-Year College Degree (BA BS),Male,2,52,80,82,110,20,4,0,1,80,0,Filler ID,NA,60,1,1,0,yes
Rep2,19406,mturk,59,BlackAfrican,Masters Degree,Female,2,22,86,88,110,106,102,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19407,mturk,19,WhiteEuropean,Currently Attending College,Female,2,72,41,110,76,33,2,0,1,76,0,Filler ID,NA,40,1,1,0,yes
Rep2,19408,mturk,25,WhiteEuropean,4-Year College Degree (BA BS),Female,3,58,13,86,96,110,77,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19409,mturk,25,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,45,35,44,13,90,0,1,13,0,Filler ID,NA,80,1,1,0,yes
Rep2,19411,mturk,29,BlackAfrican,Currently Attending College,Female,1,75,92,45,24,17,110,1,0,Not present,0,Incorrect Reject,NA,0,1,1,0,yes
Rep2,19412,mturk,30,AsianIndian,4-Year College Degree (BA BS),Female,3,94,24,33,110,60,49,0,1,49,0,Filler ID,NA,50,1,1,0,yes
Rep2,19413,mturk,22,WhiteEuropean,High School/GED,Female,1,32,110,2,9,84,94,1,1,110,1,Correct ID,1,90,1,1,0,yes
Rep2,19414,mturk,18,WhiteEuropean,Currently Attending College,Male,2,14,109,93,110,39,63,0,1,110,0,False ID,0,30,1,1,0,yes
Rep2,19415,mturk,17,WhiteEuropean,High School/GED,Male,2,5,91,107,110,13,26,0,0,Not present,1,Correct Reject,NA,90,1,1,0,yes
Rep2,19416,mturk,25,WhiteEuropean,4-Year College Degree (BA BS),Female,1,25,30,110,102,68,97,0,1,102,0,Filler ID,NA,90,1,1,0,yes
Rep2,19417,mturk,55,WhiteEuropean,High School/GED,Female,3,51,95,83,81,110,29,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19418,mturk,50,WhiteEuropean,4-Year College Degree (BA BS),Male,2,41,66,48,8,110,74,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19419,mturk,35,WhiteEuropean,Doctoral Degree,Female,3,68,71,13,110,53,15,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19421,mturk,57,AsianIndian,Masters Degree,Male,2,84,39,93,11,110,38,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19422,mturk,19,BlackAfrican,2-Year College Degree (Associates),Female,1,1,24,17,110,20,48,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19423,mturk,28,WhiteEuropean,4-Year College Degree (BA BS),Male,2,63,64,41,7,110,12,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19425,mturk,20,WhiteEuropean,High School/GED,Male,3,7,13,70,110,1,78,1,0,Not present,0,Incorrect Reject,NA,80,1,1,0,yes
Rep2,19426,mturk,18,WhiteEuropean,High School/GED,Female,1,41,53,69,14,28,110,1,1,69,0,Filler ID,NA,30,3,0,0,no
Rep2,19428,mturk,37,LatinHispanic,Masters Degree,Female,1,77,66,110,18,61,84,0,1,18,0,Filler ID,NA,40,1,1,0,yes
Rep2,19429,mturk,30,WhiteEuropean,4-Year College Degree (BA BS),Female,3,56,110,42,14,103,75,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19430,mturk,22,WhiteEuropean,Currently Attending College,Female,1,72,40,82,34,52,110,0,1,72,0,Filler ID,NA,20,1,1,0,yes
Rep2,19433,mturk,50,Mixed Ethnicity,Professional Degree (MD JD),Female,2,110,60,93,47,97,7,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19434,mturk,33,WhiteEuropean,4-Year College Degree (BA BS),Male,3,98,67,80,11,110,40,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19436,mturk,24,LatinHispanic,4-Year College Degree (BA BS),Male,3,100,104,94,48,110,53,1,0,Not present,0,Incorrect Reject,NA,90,1,1,0,yes
Rep2,19437,mturk,24,WhiteEuropean,NR,Female,2,33,110,108,98,14,56,0,1,108,0,Filler ID,NA,70,1,1,0,yes
Rep2,19438,mturk,19,WhiteEuropean,Currently Attending College,Female,3,4,20,15,25,27,110,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19439,mturk,53,AsianIndian,Professional Degree (MD JD),Female,3,20,110,102,89,11,73,0,0,Not present,1,Correct Reject,NA,60,1,1,0,yes
Rep2,19440,mturk,30,WhiteEuropean,4-Year College Degree (BA BS),Male,3,26,5,95,110,52,30,1,0,Not present,0,Incorrect Reject,NA,60,1,1,0,yes
Rep2,19441,mturk,24,Mixed Ethnicity,Currently Attending College,Female,3,89,110,12,62,99,31,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19442,mturk,28,WhiteEuropean,Masters Degree,Male,2,76,30,17,79,110,50,1,1,110,1,Correct ID,1,50,1,1,0,yes
Rep2,19443,mturk,25,AsianIndian,4-Year College Degree (BA BS),Female,2,108,106,42,55,107,110,1,1,106,0,Filler ID,NA,70,1,1,0,yes
Rep2,19444,mturk,29,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,98,33,90,101,61,0,1,101,0,Filler ID,NA,60,1,1,0,yes
Rep2,19446,mturk,41,WhiteEuropean,Masters Degree,Male,2,62,69,95,110,28,27,0,0,Not present,1,Correct Reject,NA,50,1,1,0,yes
Rep2,19448,mturk,33,WhiteEuropean,High School/GED,Male,1,58,101,79,110,77,35,1,1,110,1,Correct ID,1,50,1,1,0,yes
Rep2,19450,mturk,27,WhiteEuropean,4-Year College Degree (BA BS),Male,3,70,41,3,75,110,89,0,1,75,0,Filler ID,NA,10,1,1,0,yes
Rep2,19452,mturk,35,WhiteEuropean,Masters Degree,Male,1,34,22,77,110,74,30,0,0,Not present,1,Correct Reject,NA,90,1,1,0,yes
Rep2,19454,mturk,28,WhiteEuropean,High School/GED,Female,1,61,3,41,55,110,89,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19455,mturk,22,WhiteEuropean,Currently Attending College,Male,3,41,110,38,98,88,15,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19456,mturk,31,WhiteEuropean,Currently Attending College,Female,1,19,14,110,104,8,77,1,1,110,1,Correct ID,1,60,1,1,0,yes
Rep2,19457,mturk,19,WhiteEuropean,High School/GED,Female,2,11,72,64,46,110,2,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19458,mturk,48,WhiteEuropean,Masters Degree,Male,3,110,106,47,18,20,66,0,0,Not present,1,Correct Reject,NA,50,1,1,0,yes
Rep2,19460,mturk,35,Other,High School/GED,Male,2,110,76,77,41,104,71,0,1,76,0,Filler ID,NA,50,1,1,0,yes
Rep2,19461,mturk,27,Native American,High School/GED,Male,1,49,62,45,74,34,110,1,1,110,1,Correct ID,1,100,1,1,0,yes
Rep2,19462,mturk,25,WhiteEuropean,Masters Degree,Female,3,67,110,30,88,17,71,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19463,mturk,35,NR,4-Year College Degree (BA BS),Female,2,60,41,59,68,67,110,1,0,Not present,0,Incorrect Reject,NA,50,1,1,0,yes
Rep2,19465,mturk,23,LatinHispanic,4-Year College Degree (BA BS),Male,1,18,1,110,73,99,13,0,1,13,0,Filler ID,NA,70,1,1,0,yes
Rep2,19466,mturk,39,WhiteEuropean,Masters Degree,Male,2,1,26,110,24,13,41,1,0,Not present,0,Incorrect Reject,NA,60,1,1,0,yes
Rep2,19469,mturk,28,WhiteEuropean,High School/GED,Female,2,110,98,10,36,33,74,0,0,Not present,1,Correct Reject,NA,90,1,1,0,yes
Rep2,19470,mturk,23,LatinHispanic,2-Year College Degree (Associates),Male,1,74,85,98,73,110,95,1,0,Not present,0,Incorrect Reject,NA,90,1,1,0,yes
Rep2,19472,mturk,29,AsianIndian,4-Year College Degree (BA BS),Female,1,98,91,99,38,107,110,1,1,110,1,Correct ID,1,50,1,1,0,yes
Rep2,19473,mturk,25,WhiteEuropean,4-Year College Degree (BA BS),Female,3,65,37,46,54,102,110,0,1,102,0,Filler ID,NA,40,1,1,0,yes
Rep2,19474,mturk,37,AsianIndian,4-Year College Degree (BA BS),Male,2,38,41,9,45,28,110,0,1,41,0,Filler ID,NA,50,1,1,0,yes
Rep2,19475,mturk,34,WhiteEuropean,Less than High School,Male,3,55,3,49,86,70,110,1,1,49,0,Filler ID,NA,70,4,0,0,no
Rep2,19476,mturk,31,AsianIndian,Professional Degree (MD JD),Female,3,73,27,37,110,33,77,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19477,mturk,28,AsianIndian,Masters Degree,Male,1,43,77,36,110,54,81,1,1,110,1,Correct ID,1,0,1,1,0,yes
Rep2,19478,mturk,39,WhiteEuropean,4-Year College Degree (BA BS),Male,2,20,88,14,39,100,110,1,1,39,0,Filler ID,NA,100,1,1,0,yes
Rep2,19480,mturk,25,AsianIndian,High School/GED,Male,2,34,29,1,110,87,16,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19483,mturk,41,WhiteEuropean,4-Year College Degree (BA BS),Male,3,11,110,1,12,70,43,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19485,mturk,25,WhiteEuropean,Masters Degree,Female,1,110,3,45,40,78,63,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19486,mturk,40,Native American,4-Year College Degree (BA BS),Male,2,110,78,12,104,46,4,0,1,4,0,Filler ID,NA,100,4,0,0,no
Rep2,19488,mturk,33,WhiteEuropean,Professional Degree (MD JD),Female,3,10,110,89,104,75,91,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19490,mturk,42,WhiteEuropean,4-Year College Degree (BA BS),Male,2,2,95,63,110,72,52,0,1,95,0,Filler ID,NA,50,1,1,0,yes
Rep2,19491,mturk,39,BlackAfrican,4-Year College Degree (BA BS),NR,2,110,92,1,100,5,45,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19492,mturk,51,AsianIndian,Masters Degree,Male,3,110,13,22,69,33,79,0,1,79,0,Filler ID,NA,60,1,1,0,yes
Rep2,19495,mturk,31,LatinHispanic,4-Year College Degree (BA BS),Male,1,92,14,108,110,15,68,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19496,mturk,21,Mixed Ethnicity,4-Year College Degree (BA BS),Female,3,44,86,19,110,91,30,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19498,mturk,37,WhiteEuropean,4-Year College Degree (BA BS),Male,3,59,18,46,79,110,86,0,1,110,0,False ID,0,40,1,1,0,yes
Rep2,19499,mturk,47,WhiteEuropean,Masters Degree,Male,2,110,32,22,65,64,5,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19502,mturk,42,WhiteEuropean,Doctoral Degree,Male,2,69,105,25,62,110,35,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19503,mturk,48,WhiteEuropean,Masters Degree,Male,2,33,96,44,110,103,90,0,1,96,0,Filler ID,NA,80,4,0,0,no
Rep2,19504,mturk,47,Native American,Masters Degree,Female,1,74,77,100,110,56,83,1,0,Not present,0,Incorrect Reject,NA,30,1,1,0,yes
Rep2,19507,mturk,19,WhiteEuropean,High School/GED,Female,2,68,20,99,110,67,43,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19510,mturk,38,AsianIndian,Currently Attending College,Female,2,110,87,99,74,38,65,1,1,110,1,Correct ID,1,100,1,1,0,yes
Rep2,19512,mturk,52,WhiteEuropean,High School/GED,Male,2,103,25,21,106,110,60,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19513,mturk,47,WhiteEuropean,Masters Degree,Male,1,63,80,101,15,110,27,1,1,27,0,Filler ID,NA,50,4,0,0,no
Rep2,19514,mturk,47,WhiteEuropean,Masters Degree,Female,3,102,74,110,36,71,103,0,0,Not present,1,Correct Reject,NA,60,1,1,0,yes
Rep2,19515,mturk,48,WhiteEuropean,Masters Degree,Male,3,50,79,3,97,91,110,1,0,Not present,0,Incorrect Reject,NA,50,1,1,0,yes
Rep2,19516,mturk,31,Other,4-Year College Degree (BA BS),Male,1,96,11,110,100,106,77,1,1,110,1,Correct ID,1,50,1,1,0,yes
Rep2,19518,mturk,36,LatinHispanic,High School/GED,Male,2,15,29,110,95,107,60,1,1,110,1,Correct ID,1,60,1,1,0,yes
Rep2,19519,mturk,47,WhiteEuropean,Masters Degree,Male,3,82,55,110,47,6,8,0,0,Not present,1,Correct Reject,NA,50,3,0,0,no
Rep2,19520,mturk,47,WhiteEuropean,Masters Degree,Male,2,53,83,74,39,110,45,1,1,110,1,Correct ID,1,100,1,1,0,yes
Rep2,19522,mturk,29,Native American,4-Year College Degree (BA BS),Male,2,61,70,16,110,15,96,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19530,mturk,45,WhiteEuropean,High School/GED,Male,2,57,65,110,42,20,58,1,1,110,1,Correct ID,1,50,1,1,0,yes
Rep2,19531,mturk,56,WhiteEuropean,High School/GED,Male,2,80,88,110,89,32,40,1,1,88,0,Filler ID,NA,40,1,1,0,yes
Rep2,19533,mturk,27,WhiteEuropean,4-Year College Degree (BA BS),Male,2,96,55,106,36,102,110,0,1,102,0,Filler ID,NA,50,4,0,0,no
Rep2,19534,mturk,29,WhiteEuropean,4-Year College Degree (BA BS),Female,1,14,104,110,96,73,11,1,0,Not present,0,Incorrect Reject,NA,80,1,1,0,yes
Rep2,19535,mturk,37,Other,Less than High School,Female,2,94,62,74,44,38,110,1,0,Not present,0,Incorrect Reject,NA,0,1,1,0,yes
Rep2,19536,mturk,45,BlackAfrican,Masters Degree,Male,1,106,110,107,108,6,61,0,1,106,0,Filler ID,NA,100,1,1,0,yes
Rep2,19538,mturk,35,AsianIndian,Masters Degree,Male,2,90,108,4,22,18,110,1,0,Not present,0,Incorrect Reject,NA,80,1,1,0,yes
Rep2,19539,mturk,26,WhiteEuropean,Less than High School,Female,1,34,55,110,63,21,70,1,1,110,1,Correct ID,1,30,1,1,0,yes
Rep2,19540,mturk,26,WhiteEuropean,Masters Degree,Male,1,9,108,110,77,43,105,0,1,105,0,Filler ID,NA,60,1,1,0,yes
Rep2,19541,mturk,28,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,98,105,56,12,25,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19542,mturk,26,Native American,4-Year College Degree (BA BS),Male,3,56,96,109,54,65,110,0,1,110,0,False ID,0,60,1,1,0,yes
Rep2,19543,mturk,29,WhiteEuropean,4-Year College Degree (BA BS),Male,2,11,98,95,15,110,56,1,0,Not present,0,Incorrect Reject,NA,80,1,1,0,yes
Rep2,19545,mturk,59,WhiteEuropean,4-Year College Degree (BA BS),Female,2,94,42,107,98,110,8,0,1,94,0,Filler ID,NA,30,1,1,0,yes
Rep2,19547,mturk,22,Other,4-Year College Degree (BA BS),Female,3,64,55,18,15,105,110,0,0,Not present,1,Correct Reject,NA,50,1,1,0,yes
Rep2,19548,mturk,46,WhiteEuropean,4-Year College Degree (BA BS),Female,2,24,15,110,109,8,1,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19551,mturk,37,WhiteEuropean,Professional Degree (MD JD),Male,3,110,102,53,52,39,10,1,1,102,0,Filler ID,NA,50,1,1,0,yes
Rep2,19553,mturk,34,AsianIndian,4-Year College Degree (BA BS),Female,3,110,84,9,4,53,37,0,0,Not present,1,Correct Reject,NA,60,1,1,0,yes
Rep2,19556,mturk,34,WhiteEuropean,4-Year College Degree (BA BS),Male,3,107,78,65,31,110,43,0,0,Not present,1,Correct Reject,NA,90,1,1,0,yes
Rep2,19557,mturk,20,LatinHispanic,Currently Attending College,Male,2,63,44,50,51,101,110,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19558,mturk,45,AsianIndian,Masters Degree,Female,1,56,66,79,110,70,103,1,1,110,1,Correct ID,1,50,1,1,0,yes
Rep2,19559,mturk,47,BlackAfrican,Masters Degree,Female,3,28,15,13,83,38,110,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19561,mturk,33,WhiteEuropean,4-Year College Degree (BA BS),Male,3,110,32,33,101,62,10,0,1,101,0,Filler ID,NA,70,1,1,0,yes
Rep2,19564,mturk,28,Mixed Ethnicity,Masters Degree,Female,3,54,106,57,27,110,70,1,0,Not present,0,Incorrect Reject,NA,90,1,1,0,yes
Rep2,19565,mturk,18,LatinHispanic,High School/GED,Male,3,37,110,16,88,83,89,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19566,mturk,36,LatinHispanic,2-Year College Degree (Associates),Male,3,12,103,29,49,110,86,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19567,mturk,25,WhiteEuropean,High School/GED,Female,1,72,40,41,6,110,96,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19568,mturk,40,WhiteEuropean,High School/GED,Male,3,73,11,82,45,110,92,0,1,82,0,Filler ID,NA,80,1,1,0,yes
Rep2,19569,mturk,54,WhiteEuropean,4-Year College Degree (BA BS),Female,2,35,77,47,101,110,12,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19570,mturk,22,WhiteEuropean,Currently Attending College,Female,1,6,102,110,20,5,65,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19571,mturk,30,WhiteEuropean,Masters Degree,Male,2,10,75,42,110,44,51,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19572,mturk,34,AsianIndian,4-Year College Degree (BA BS),Male,2,61,84,104,36,17,110,1,1,84,0,Filler ID,NA,60,1,1,0,yes
Rep2,19573,mturk,52,WhiteEuropean,4-Year College Degree (BA BS),Female,1,51,65,61,86,5,110,0,1,5,0,Filler ID,NA,70,1,1,0,yes
Rep2,19576,mturk,20,LatinHispanic,2-Year College Degree (Associates),Male,1,106,19,71,69,8,110,1,0,Not present,0,Incorrect Reject,NA,70,1,1,0,yes
Rep2,19577,mturk,37,WhiteEuropean,2-Year College Degree (Associates),Male,3,37,29,110,59,107,92,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19578,mturk,21,Mixed Ethnicity,Currently Attending College,Male,3,61,57,110,35,62,8,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19579,mturk,30,BlackAfrican,Masters Degree,Male,1,40,63,33,14,110,27,1,0,Not present,0,Incorrect Reject,NA,80,1,1,0,yes
Rep2,19580,mturk,18,WhiteEuropean,High School/GED,Male,3,110,42,64,30,21,97,1,1,42,0,Filler ID,NA,80,1,1,0,yes
Rep2,19581,mturk,31,NR,Masters Degree,Male,3,110,5,35,25,107,10,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19582,mturk,32,AsianIndian,Professional Degree (MD JD),Male,1,35,17,56,110,22,99,0,1,35,0,Filler ID,NA,100,1,1,0,yes
Rep2,19583,mturk,19,WhiteEuropean,Currently Attending College,Female,1,105,34,23,64,92,110,0,1,23,0,Filler ID,NA,30,1,1,0,yes
Rep2,19584,mturk,40,LatinHispanic,4-Year College Degree (BA BS),Male,1,102,7,38,110,46,37,1,0,Not present,0,Incorrect Reject,NA,30,1,1,0,yes
Rep2,19585,mturk,21,AsianIndian,High School/GED,Male,3,47,66,110,75,107,94,0,1,110,0,False ID,0,40,1,1,0,yes
Rep2,19586,mturk,31,WhiteEuropean,2-Year College Degree (Associates),Female,1,50,26,42,82,89,110,0,1,50,0,Filler ID,NA,40,1,1,0,yes
Rep2,19587,mturk,37,BlackAfrican,Masters Degree,Female,1,57,101,74,19,110,88,0,1,101,0,Filler ID,NA,70,1,1,0,yes
Rep2,19588,mturk,39,Other,High School/GED,Female,2,110,1,44,35,32,33,1,1,44,0,Filler ID,NA,90,3,0,0,no
Rep2,19590,mturk,33,WhiteEuropean,Currently Attending College,Female,1,31,59,24,4,110,84,0,1,24,0,Filler ID,NA,70,1,1,0,yes
Rep2,19591,mturk,33,AsianIndian,4-Year College Degree (BA BS),Male,2,106,110,94,62,41,15,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19592,mturk,31,WhiteEuropean,4-Year College Degree (BA BS),Male,3,56,44,54,11,52,110,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19593,mturk,22,BlackAfrican,High School/GED,Male,3,46,55,58,45,85,110,1,1,110,1,Correct ID,1,60,1,1,0,yes
Rep2,19596,mturk,24,WhiteEuropean,4-Year College Degree (BA BS),Female,2,26,84,110,42,40,89,0,0,Not present,1,Correct Reject,NA,90,1,1,0,yes
Rep2,19597,mturk,31,WhiteEuropean,Masters Degree,Female,2,97,74,110,87,67,100,1,1,100,0,Filler ID,NA,40,1,1,0,yes
Rep2,19598,mturk,50,BlackAfrican,Masters Degree,Female,2,81,102,98,110,86,79,1,0,Not present,0,Incorrect Reject,NA,90,1,1,0,yes
Rep2,19599,mturk,31,WhiteEuropean,4-Year College Degree (BA BS),Female,3,23,110,37,75,78,21,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19600,mturk,30,WhiteEuropean,Masters Degree,Male,2,14,95,23,110,92,67,0,1,95,0,Filler ID,NA,50,1,1,0,yes
Rep2,19601,mturk,33,WhiteEuropean,Currently Attending College,Female,2,74,81,110,68,37,73,1,0,Not present,0,Incorrect Reject,NA,70,1,1,0,yes
Rep2,19602,mturk,35,WhiteEuropean,Masters Degree,Male,3,21,99,76,110,25,50,0,0,Not present,1,Correct Reject,NA,90,1,1,0,yes
Rep2,19603,mturk,30,Mixed Ethnicity,High School/GED,Female,1,43,40,52,14,75,110,1,1,110,1,Correct ID,1,100,1,1,0,yes
Rep2,19604,mturk,29,WhiteEuropean,4-Year College Degree (BA BS),Male,2,69,110,14,109,57,66,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19606,mturk,21,Mixed Ethnicity,Currently Attending College,Male,1,103,87,95,82,73,110,0,1,73,0,Filler ID,NA,80,1,1,0,yes
Rep2,19607,mturk,19,BlackAfrican,High School/GED,Male,3,110,82,102,41,73,56,0,1,102,0,Filler ID,NA,50,1,1,0,yes
Rep2,19608,mturk,34,WhiteEuropean,4-Year College Degree (BA BS),Female,1,23,3,68,110,58,105,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19610,mturk,34,Native American,High School/GED,Male,3,110,54,56,107,59,39,1,1,110,1,Correct ID,1,60,1,1,0,yes
Rep2,19612,mturk,21,Mixed Ethnicity,Currently Attending College,Female,3,81,78,91,110,85,53,1,0,Not present,0,Incorrect Reject,NA,100,1,1,0,yes
Rep2,19613,mturk,22,WhiteEuropean,4-Year College Degree (BA BS),Female,2,10,110,88,108,7,65,1,1,110,1,Correct ID,1,40,1,1,0,yes
Rep2,19614,mturk,33,WhiteEuropean,Currently Attending College,Female,2,110,24,39,43,32,70,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19615,mturk,23,Native American,Currently Attending College,Male,1,62,110,73,32,28,27,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19616,mturk,42,NR,4-Year College Degree (BA BS),Female,2,53,46,110,19,67,64,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19617,mturk,25,BlackAfrican,4-Year College Degree (BA BS),Male,1,53,110,45,37,33,100,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19618,mturk,23,Mixed Ethnicity,4-Year College Degree (BA BS),Female,1,87,5,36,105,110,2,1,0,Not present,0,Incorrect Reject,NA,70,1,1,0,yes
Rep2,19619,mturk,54,WhiteEuropean,Professional Degree (MD JD),Female,2,110,41,46,47,30,87,0,1,110,0,False ID,0,50,1,1,0,yes
Rep2,19620,mturk,27,WhiteEuropean,Masters Degree,Male,1,77,46,96,13,110,34,0,0,Not present,1,Correct Reject,NA,70,1,1,0,yes
Rep2,19621,mturk,28,NR,NR,NR,1,57,110,33,63,103,89,0,0,Not present,1,Correct Reject,NA,90,1,1,0,yes
Rep2,19622,mturk,37,WhiteEuropean,4-Year College Degree (BA BS),Male,1,50,70,101,110,25,69,1,1,50,0,Filler ID,NA,70,1,1,0,yes
Rep2,19623,mturk,59,WhiteEuropean,Masters Degree,Female,2,57,5,1,34,110,107,0,1,5,0,Filler ID,NA,70,1,1,0,yes
Rep2,19624,mturk,52,WhiteEuropean,4-Year College Degree (BA BS),Male,3,35,46,63,19,110,50,0,0,Not present,1,Correct Reject,NA,100,1,1,0,yes
Rep2,19625,mturk,43,AsianIndian,Professional Degree (MD JD),Male,2,21,49,9,77,13,110,1,0,Not present,0,Incorrect Reject,NA,50,1,1,0,yes
Rep2,19626,mturk,21,WhiteEuropean,Currently Attending College,Female,3,30,58,37,87,110,62,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19627,mturk,42,WhiteEuropean,High School/GED,Male,1,98,34,76,51,90,110,0,1,98,0,Filler ID,NA,10,1,1,0,yes
Rep2,19628,mturk,25,BlackAfrican,Currently Attending College,Female,3,110,9,95,5,32,108,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19629,mturk,34,WhiteEuropean,4-Year College Degree (BA BS),Female,2,99,54,90,110,73,14,0,1,54,0,Filler ID,NA,30,1,1,0,yes
Rep2,19630,mturk,31,WhiteEuropean,4-Year College Degree (BA BS),Male,3,91,64,57,74,110,71,1,0,Not present,0,Incorrect Reject,NA,90,1,1,0,yes
Rep2,19631,mturk,22,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,8,102,108,12,71,0,1,108,0,Filler ID,NA,60,1,1,0,yes
Rep2,19632,mturk,30,WhiteEuropean,4-Year College Degree (BA BS),Male,3,110,22,12,105,21,98,1,1,110,1,Correct ID,1,80,1,1,0,yes
Rep2,19633,mturk,20,LatinHispanic,High School/GED,Male,1,16,110,50,24,56,66,0,1,110,0,False ID,0,70,1,1,0,yes
Rep2,19634,mturk,34,WhiteEuropean,4-Year College Degree (BA BS),Male,2,107,110,60,57,93,37,1,0,Not present,0,Incorrect Reject,NA,100,1,1,0,yes
Rep2,19635,mturk,48,WhiteEuropean,Masters Degree,Male,3,35,11,71,24,65,110,1,1,110,1,Correct ID,1,90,1,1,0,yes
Rep2,19636,mturk,19,AsianIndian,Currently Attending College,Male,1,100,89,42,110,107,55,1,0,Not present,0,Incorrect Reject,NA,100,1,1,0,yes
Rep2,19637,mturk,50,WhiteEuropean,Masters Degree,Female,1,110,73,89,59,41,31,1,0,Not present,0,Incorrect Reject,NA,60,1,1,0,yes
Rep2,19638,mturk,34,Other,Masters Degree,Male,2,54,100,110,86,46,40,0,1,100,0,Filler ID,NA,90,1,1,0,yes
Rep2,19639,mturk,38,WhiteEuropean,High School/GED,Male,3,96,108,32,95,110,79,1,1,110,1,Correct ID,1,60,1,1,0,yes
Rep2,19640,mturk,21,AsianIndian,4-Year College Degree (BA BS),Female,2,110,56,47,43,37,40,0,0,Not present,1,Correct Reject,NA,10,1,1,0,yes
Rep2,19641,mturk,30,WhiteEuropean,4-Year College Degree (BA BS),Male,2,2,34,110,62,66,104,1,1,110,1,Correct ID,1,70,1,1,0,yes
Rep2,19642,mturk,41,WhiteEuropean,High School/GED,Male,1,82,9,70,67,110,105,0,0,Not present,1,Correct Reject,NA,80,1,1,0,yes
Rep2,19643,mturk,40,Mixed Ethnicity,2-Year College Degree (Associates),Male,1,80,50,74,86,55,110,0,1,80,0,Filler ID,NA,80,1,1,0,yes
